scope,page_number,metric,cluster_id,position_mean,position_min,position_max,position_range,x0_min,x1_max,token_count,page_count,sample_pages,sample_texts
sample_page,368,x_center,3,71.97103551020408,71.34234,72.00880000000001,0.6664600000000149,49.08,93.63444,49,1,368,Total|Remuneration|Bulanan|Jumlah|-|RM
sample_page,368,x_center,4,84.69216,84.68112,84.70320000000001,0.022080000000002542,73.65048,95.71176000000001,2,1,368,Bersih|Net
sample_page,368,x_center,5,91.70544000000001,91.70544000000001,91.70544000000001,0.0,84.504,98.90688,44,1,368,7300|7305|7310|7315|7320|7325|7330|7335
sample_page,368,x_center,6,117.01612,117.00344,117.02879999999999,0.025359999999992056,108.38,125.62688,2,1,368,KA11|RM
sample_page,368,x_center,7,121.40072,121.40072,121.40072,0.0,111.5,131.30144,44,1,368,180.35|181.05|181.75|182.45|183.15|183.85|184.55|185.25
sample_page,368,x_center,8,149.41612,149.40344,149.42880000000002,0.025360000000034688,140.78,158.02687999999998,2,1,368,KA12|RM
sample_page,368,x_center,9,153.80072,153.80072,153.80072,0.0,143.9,163.70144000000002,44,1,368,157.00|157.70|158.40|159.10|159.80|160.50|161.20|161.90
sample_page,368,x_center,10,181.81612,181.80344000000002,181.8288,0.025359999999977845,173.18,190.42688,2,1,368,KA13|RM
sample_page,368,x_center,11,186.20072000000002,186.20072000000002,186.20072000000002,0.0,176.3,196.10144000000003,44,1,368,140.65|141.05|141.45|141.85|142.25|142.65|143.05|143.45
sample_page,368,x_center,12,214.21612,214.20344,214.22879999999998,0.025359999999977845,205.58,222.82688,2,1,368,KA14|RM
sample_page,368,x_center,13,218.60480913043477,217.85132,219.53822,1.6869000000000085,207.38,228.50144,46,1,368,Where|127.35|127.75|128.15|128.55|128.95|129.35|129.75
sample_page,368,x_center,14,247.0690933333333,246.60343999999998,247.97503999999998,1.3716000000000008,228.34928,267.6008,3,1,368,KA15|RM|isteri/suami
sample_page,368,x_center,15,251.00140933333336,251.00072,251.03174,0.03102000000001226,230.25548,271.808,45,1,368,114.00|114.40|114.80|115.20|115.60|116.00|116.40|116.80
sample_page,368,x_center,16,259.52779999999996,259.22426,259.83133999999995,0.6070799999999394,244.82,274.24267999999995,2,1,368,Category|Kategori
sample_page,368,x_center,17,277.95868666666667,276.29672,279.0588,2.762080000000026,269.46992,287.65688000000006,6,1,368,is|2|tidak|KA16|RM
sample_page,368,x_center,18,283.48222666666663,283.43071999999995,285.74852,2.317800000000034,273.53,293.33144,45,1,368,100.65|101.05|101.45|101.85|102.25|102.65|103.05|103.45
sample_page,368,x_center,19,300.33518000000004,300.33518000000004,300.33518000000004,0.0,287.93456000000003,312.73580000000004,1,1,368,bekerja
sample_page,368,x_center,20,304.70168,304.70168,304.70168,0.0,292.5524,316.85096000000004,1,1,368,working
sample_page,368,x_center,21,311.44612,311.43344,311.4588,0.025359999999977845,302.81,320.05688000000004,2,1,368,KA17|RM
sample_page,368,x_center,22,317.13981090909095,315.83072000000004,317.63072,1.7999999999999545,305.93,325.73144,44,1,368,100.15|100.55|100.95|101.35|101.75|102.15|102.55|102.95
sample_page,368,x_center,23,343.84612,343.83344,343.8588,0.025359999999977845,335.21,352.45688,2,1,368,KA18|RM
sample_page,368,x_center,24,350.03072000000003,350.03072000000003,350.03072000000003,0.0,341.93,358.13144000000005,44,1,368,74.00|74.40|74.80|75.20|75.60|76.00|76.40|76.80
sample_page,368,x_center,25,376.24612,376.23344000000003,376.25880000000006,0.025360000000034688,367.61,384.85688000000005,2,1,368,KA19|RM
sample_page,368,x_center,26,382.43072000000006,382.43072,382.43072,0.0,374.33,390.53144000000003,44,1,368,60.65|61.05|61.45|61.85|62.25|62.65|63.05|63.45
sample_page,368,x_center,27,386.65268000000003,386.65268000000003,386.65268000000003,0.0,381.77,391.53536,1,1,368,367
sample_page,368,x_center,28,394.328264,391.97936,395.59832,3.6189600000000155,373.97,414.59504000000004,10,1,368,MONTHLY|POTONGAN|-|of
sample_page,368,x_center,29,404.531,404.531,404.531,0.0,399.64832,409.41368,1,1,368,732
sample_page,368,x_center,30,408.64612,408.63344,408.65880000000004,0.025360000000034688,400.01,417.25688,2,1,368,KA20|RM
sample_page,368,x_center,31,414.83072000000004,414.83072000000004,414.83072000000004,0.0,406.73,422.93144000000007,37,1,368,50.15|50.55|50.95|51.35|51.75|52.15|52.55|52.95
sample_page,368,x_center,32,418.00544,418.00544,418.00544,0.0,411.14492,424.86596,1,1,368,TAX
sample_page,368,x_center,33,427.73198,427.73198,427.73198,0.0,416.55620000000005,438.90776,1,1,368,CUKAI
sample_page,368,x_center,34,441.06612,441.05344,441.0788,0.025359999999977845,432.43,449.67688000000004,2,1,368,KA11|RM
sample_page,368,x_center,35,445.45072000000005,445.45072000000005,445.45072000000005,0.0,435.55,455.35144,44,1,368,227.00|227.70|228.40|229.10|229.80|230.50|231.20|231.90
sample_page,368,x_center,36,450.20528,450.20528,450.20528,0.0,426.74216,473.66839999999996,1,1,368,DEDUCTIONS
sample_page,368,x_center,37,458.14412000000004,458.14412000000004,458.14412000000004,0.0,440.77688,475.51136,1,1,368,BULANAN
sample_page,368,x_center,38,473.46612,473.45344,473.4788,0.025359999999977845,464.83,482.07688,2,1,368,KA12|RM
sample_page,368,x_center,39,477.85072,477.85072,477.85072,0.0,467.95,487.75144,44,1,368,203.65|204.35|205.05|205.75|206.45|207.15|207.85|208.55
sample_page,368,x_center,40,505.86612,505.85344000000003,505.87880000000007,0.025360000000034688,497.23,514.47688,2,1,368,KA13|RM
sample_page,368,x_center,41,510.25072000000006,510.25072000000006,510.25072000000006,0.0,500.35,520.1514400000001,44,1,368,180.35|181.05|181.75|182.45|183.15|183.85|184.55|185.25
sample_page,368,x_center,42,538.26612,538.25344,538.2788,0.02536000000009153,529.63,546.8768799999999,2,1,368,KA14|RM
sample_page,368,x_center,43,542.6507200000001,542.6507200000001,542.6507200000001,0.0,532.75,552.5514400000001,44,1,368,157.00|157.70|158.40|159.10|159.80|160.50|161.20|161.90
sample_page,368,x_center,44,547.7813199999999,547.7813199999999,547.7813199999999,0.0,537.31,558.2526399999999,1,1,368,Where
sample_page,368,x_center,45,552.8282200000001,552.8282200000001,552.8282200000001,0.0,545.95,559.70644,1,1,368,Jika
sample_page,368,x_center,46,570.6661199999999,570.6534399999999,570.6787999999999,0.025359999999977845,562.03,579.2768799999999,2,1,368,KA15|RM
sample_page,368,x_center,47,575.05072,575.05072,575.05072,0.0,565.15,584.95144,44,1,368,140.65|141.05|141.45|141.85|142.25|142.65|143.05|143.45
sample_page,368,x_center,48,582.345595,580.96174,583.88134,2.9196000000000595,560.18548,601.7379999999999,4,1,368,wife/husband|isteri/suami|Category|Kategori
sample_page,368,x_center,49,602.48255,601.615,603.1088,1.4937999999999647,594.46,611.70688,4,1,368,3|KA16|RM
sample_page,368,x_center,50,607.4528533333333,606.2267199999999,607.48072,1.2540000000001328,597.58,617.3814400000001,45,1,368,is|127.35|127.75|128.15|128.55|128.95|129.35|129.75
sample_page,368,x_center,51,615.1605400000001,615.1605400000001,615.1605400000001,0.0,602.7599200000001,627.56116,1,1,368,bekerja
sample_page,368,x_center,52,622.8930399999999,622.8930399999999,622.8930399999999,0.0,610.74376,635.0423199999999,1,1,368,working
sample_page,368,x_center,53,635.49612,635.48344,635.5088000000001,0.02536000000009153,626.86,644.1068799999999,2,1,368,KA17|RM
sample_page,368,x_center,54,639.8807200000001,639.8807200000001,639.8807200000001,0.0,629.98,649.7814400000001,44,1,368,114.00|114.40|114.80|115.20|115.60|116.00|116.40|116.80
sample_page,368,x_center,55,667.8961199999999,667.88344,667.9087999999999,0.025359999999977845,659.26,676.5068799999999,2,1,368,KA18|RM
sample_page,368,x_center,56,672.28072,672.28072,672.28072,0.0,662.38,682.1814400000001,44,1,368,100.65|101.05|101.45|101.85|102.25|102.65|103.05|103.45
